Index Game, Round, Player, Move
124,2,2,"[[-1, -1], [2, 1]]"
124,3,1,"[[-1, -1], [3, 1]]"
124,3,2,"[[-1, -1], [1, 3]]"
124,4,1,"[[-1, -1], [1, 2]]"
124,4,2,"[[-1, -1], [1, 0]]"
124,5,1,"[[3, 1], [3, 2]]"
124,6,2,"[[1, 3], [0, 2]]"
124,7,1,"[[1, 2], [1, 1]]"
124,8,2,"[[0, 2], [0, 1]]"
124,9,1,"[[3, 2], [3, 3]]"
124,10,2,"[[0, 1], [0, 0]]"
124,11,1,"[[3, 3], [3, 2]]"
124,12,2,"[[2, 1], [3, 0]]"
125,1,1,"[[-1, -1], [3, 3]]"
125,1,2,"[[-1, -1], (2, 0)]"
125,2,1,"[[-1, -1], [4, 4]]"
125,2,2,"[[-1, -1], [2, 1]]"
125,3,1,"[[-1, -1], [2, 4]]"
125,3,2,"[[-1, -1], [1, 0]]"
125,4,1,"[[-1, -1], [4, 3]]"
125,4,2,"[[-1, -1], [1, 1]]"
126,1,1,"[[-1, -1], [2, 2]]"
126,1,2,"[[-1, -1], (2, 0)]"
126,2,1,"[[-1, -1], [0, 0]]"
126,2,2,"[[-1, -1], [1, 1]]"
126,3,1,"[[-1, -1], [2, 1]]"
126,3,2,"[[-1, -1], [1, 0]]"
126,4,1,"[[-1, -1], [3, 0]]"
126,4,2,"[[-1, -1], [4, 1]]"
126,5,1,"[[2, 2], [1, 2]]"
126,6,2,"[[4, 1], [3, 1]]"
126,7,1,"[[1, 2], [2, 2]]"
126,8,2,"[[1, 0], [0, 1]]"
126,9,1,"[[0, 0], [1, 0]]"
126,10,2,"[[0, 1], [0, 2]]"
126,11,1,"[[2, 2], [1, 2]]"
126,12,2,"[[0, 2], [0, 3]]"
126,13,1,"[[1, 0], [0, 1]]"
126,14,2,"[[2, 0], [1, 0]]"
126,15,1,"[[3, 0], [2, 0]]"
126,16,2,"[[3, 1], [2, 2]]"
126,17,1,"[[0, 1], [0, 0]]"
126,18,2,"[[0, 3], [0, 4]]"
126,19,1,"[[1, 2], [0, 1]]"
126,20,2,"[[2, 2], [1, 2]]"
126,21,1,"[[0, 1], [0, 2]]"
126,22,2,"[[0, 4], [1, 3]]"
127,1,1,"[[-1, -1], [2, 2]]"
127,1,2,"[[-1, -1], (2, 0)]"
127,2,1,"[[-1, -1], [1, 1]]"
127,2,2,"[[-1, -1], [3, 3]]"
127,3,1,"[[-1, -1], [2, 1]]"
127,3,2,"[[-1, -1], [1, 2]]"
127,4,1,"[[-1, -1], [0, 1]]"
127,4,2,"[[-1, -1], [3, 1]]"
127,5,1,"[[2, 1], [1, 0]]"
127,6,2,"[[3, 1], [2, 1]]"
127,7,1,"[[1, 1], [0, 2]]"
127,8,2,"[[2, 0], [1, 1]]"
127,9,1,"[[2, 2], [1, 3]]"
127,10,2,"[[3, 3], [2, 2]]"
128,1,1,"[[-1, -1], [4, 3]]"
128,1,2,"[[-1, -1], (2, 0)]"
128,2,1,"[[-1, -1], [3, 2]]"
128,2,2,"[[-1, -1], [2, 1]]"
128,3,1,"[[-1, -1], [4, 2]]"
128,3,2,"[[-1, -1], [3, 3]]"
128,4,1,"[[-1, -1], [2, 2]]"
128,4,2,"[[-1, -1], [3, 4]]"
128,5,1,"[[4, 3], [4, 4]]"
128,6,2,"[[2, 0], [3, 1]]"
128,7,1,"[[4, 2], [4, 1]]"
128,8,2,"[[3, 4], [4, 3]]"
128,9,1,"[[4, 4], [3, 4]]"
128,10,2,"[[2, 1], [3, 0]]"
128,11,1,"[[3, 4], [2, 3]]"
128,12,2,"[[3, 0], [2, 0]]"
128,13,1,"[[2, 2], [1, 3]]"
128,14,2,"[[2, 0], [1, 0]]"
128,15,1,"[[1, 3], [1, 4]]"
129,1,1,"[[-1, -1], (2, 2)]"
129,1,2,"[[-1, -1], (2, 0)]"
129,2,1,"[[-1, -1], [2, 1]]"
129,2,2,"[[-1, -1], [2, 3]]"
129,3,1,"[[-1, -1], [3, 2]]"
129,3,2,"[[-1, -1], [3, 1]]"
129,4,1,"[[-1, -1], [0, 2]]"
129,4,2,"[[-1, -1], [1, 2]]"
129,5,1,"[[0, 2], [1, 1]]"
129,6,2,"[[2, 0], [1, 0]]"
129,7,1,"[[1, 1], [2, 0]]"
129,8,2,"[[1, 0], [0, 0]]"
129,9,1,"[[3, 2], [3, 3]]"
129,10,2,"[[3, 1], [3, 2]]"
129,11,1,"[[3, 3], [3, 4]]"
129,12,2,"[[0, 0], [0, 1]]"
129,13,1,"[[2, 0], [1, 1]]"
129,14,2,"[[3, 2], [3, 3]]"
129,15,1,"[[1, 1], [1, 0]]"
129,16,2,"[[0, 1], [0, 2]]"
129,17,1,"[[2, 2], [3, 2]]"
129,18,2,"[[3, 3], [4, 3]]"
129,19,1,"[[1, 0], [1, 1]]"
129,20,2,"[[2, 3], [2, 2]]"
129,21,1,"[[3, 4], [3, 3]]"
129,22,2,"[[0, 2], [0, 3]]"
129,23,1,"[[1, 1], [1, 0]]"
129,24,2,"[[1, 2], [1, 3]]"
129,25,1,"[[1, 0], [2, 0]]"
129,26,2,"[[2, 2], [3, 1]]"
129,27,1,"[[3, 2], [2, 2]]"
129,28,2,"[[1, 3], [2, 3]]"
129,29,1,"[[3, 3], [3, 4]]"
129,30,2,"[[3, 1], [3, 2]]"
129,31,1,"[[3, 4], [2, 4]]"
129,32,2,"[[0, 3], [1, 3]]"
129,33,1,"[[2, 4], [3, 3]]"
129,34,2,"[[1, 3], [1, 2]]"
129,35,1,"[[2, 0], [1, 1]]"
129,36,2,"[[1, 2], [0, 1]]"
129,37,1,"[[2, 1], [1, 0]]"
129,38,2,"[[0, 1], [0, 0]]"
129,39,1,"[[1, 0], [0, 1]]"
129,40,2,"[[2, 3], [1, 2]]"
129,41,1,"[[2, 2], [2, 1]]"
129,42,2,"[[4, 3], [4, 2]]"
129,43,1,"[[3, 3], [2, 2]]"
129,44,2,"[[4, 2], [3, 1]]"
129,45,1,"[[0, 1], [1, 0]]"
129,46,2,"[[0, 0], [0, 1]]"
129,47,1,"[[1, 1], [0, 2]]"
129,48,2,"[[0, 1], [1, 1]]"
129,49,1,"[[0, 2], [1, 3]]"
129,50,2,"[[3, 2], [2, 3]]"
129,51,1,"[[1, 0], [2, 0]]"
129,52,2,"[[1, 1], [0, 2]]"
129,53,1,"[[1, 3], [1, 4]]"
129,54,2,"[[0, 2], [1, 3]]"
129,55,1,"[[1, 4], [2, 4]]"
129,56,2,"[[3, 1], [3, 2]]"
129,57,1,"[[2, 4], [3, 3]]"
129,58,2,"[[1, 2], [0, 2]]"
129,59,1,"[[2, 1], [1, 2]]"
129,60,2,"[[0, 2], [0, 3]]"
129,61,1,"[[2, 0], [3, 1]]"
129,62,2,"[[2, 3], [2, 4]]"
129,63,1,"[[1, 2], [2, 3]]"
129,64,2,"[[0, 3], [1, 2]]"
129,65,1,"[[3, 1], [2, 1]]"
129,66,2,"[[1, 3], [0, 2]]"
129,67,1,"[[3, 3], [4, 2]]"
129,68,2,"[[0, 2], [1, 1]]"
129,69,1,"[[4, 2], [3, 1]]"
129,70,2,"[[1, 1], [2, 0]]"
129,71,1,"[[2, 3], [3, 3]]"
129,72,2,"[[2, 4], [2, 3]]"
129,73,1,"[[2, 1], [1, 1]]"
129,74,2,"[[2, 0], [2, 1]]"
129,75,1,"[[3, 3], [4, 3]]"
129,76,2,"[[2, 3], [1, 3]]"
129,77,1,"[[4, 3], [4, 2]]"
129,78,2,"[[1, 3], [0, 2]]"
129,79,1,"[[4, 2], [3, 3]]"
129,80,2,"[[1, 2], [0, 1]]"
129,81,1,"[[1, 1], [1, 2]]"
129,82,2,"[[0, 1], [1, 1]]"
129,83,1,"[[3, 3], [4, 3]]"
129,84,2,"[[0, 2], [0, 1]]"
129,85,1,"[[4, 3], [4, 2]]"
129,86,2,"[[0, 1], [1, 0]]"
129,87,1,"[[3, 1], [4, 1]]"
129,88,2,"[[1, 1], [0, 1]]"
129,89,1,"[[1, 2], [1, 1]]"
129,90,2,"[[0, 1], [1, 2]]"
129,91,1,"[[4, 1], [3, 1]]"
129,92,2,"[[1, 0], [0, 0]]"
129,93,1,"[[4, 2], [3, 3]]"
129,94,2,"[[1, 2], [0, 2]]"
129,95,1,"[[3, 1], [4, 1]]"
129,96,2,"[[0, 0], [0, 1]]"
129,97,1,"[[4, 1], [4, 2]]"
129,98,2,"[[3, 2], [4, 3]]"
129,99,1,"[[4, 2], [3, 2]]"
129,100,2,"[[0, 1], [1, 2]]"
129,101,1,"[[3, 2], [3, 1]]"
129,102,2,"[[4, 3], [3, 2]]"
129,103,1,"[[3, 1], [2, 0]]"
129,104,2,"[[0, 2], [0, 1]]"
129,105,1,"[[2, 0], [1, 0]]"
129,106,2,"[[0, 1], [0, 0]]"
129,107,1,"[[1, 0], [0, 1]]"
129,108,2,"[[2, 1], [1, 0]]"
129,109,1,"[[0, 1], [0, 2]]"
129,110,2,"[[0, 0], [0, 1]]"
129,111,1,"[[1, 1], [2, 1]]"
129,112,2,"[[3, 2], [2, 3]]"
129,113,1,"[[0, 2], [1, 1]]"
129,114,2,"[[0, 1], [0, 0]]"
129,115,1,"[[3, 3], [4, 2]]"
129,116,2,"[[2, 3], [3, 2]]"
129,117,1,"[[2, 2], [3, 1]]"
129,118,2,"[[3, 2], [4, 1]]"
129,119,1,"[[2, 1], [3, 2]]"
129,120,2,"[[1, 0], [2, 1]]"
129,121,1,"[[3, 1], [2, 2]]"
129,122,2,"[[4, 1], [3, 1]]"
129,123,1,"[[3, 2], [2, 3]]"
129,124,2,"[[3, 1], [3, 2]]"
129,125,1,"[[4, 2], [3, 3]]"
129,126,2,"[[3, 2], [4, 3]]"
129,127,1,"[[2, 3], [3, 4]]"
129,128,2,"[[4, 3], [4, 4]]"
129,129,1,"[[3, 4], [4, 3]]"
129,130,2,"[[0, 0], [1, 0]]"
129,131,1,"[[2, 2], [2, 3]]"
129,132,2,"[[2, 1], [2, 2]]"
129,133,1,"[[1, 1], [0, 2]]"
129,134,2,"[[2, 2], [1, 3]]"
129,135,1,"[[0, 2], [0, 3]]"
129,136,2,"[[4, 4], [3, 4]]"
129,137,1,"[[0, 3], [0, 4]]"
129,138,2,"[[3, 4], [2, 4]]"
129,139,1,"[[0, 4], [1, 4]]"
129,140,2,"[[1, 0], [0, 1]]"
129,141,1,"[[3, 3], [2, 2]]"
129,142,2,"[[0, 1], [0, 2]]"
129,143,1,"[[4, 3], [3, 2]]"
129,144,2,"[[1, 3], [0, 3]]"
129,145,1,"[[1, 4], [1, 3]]"
129,146,2,"[[2, 4], [3, 3]]"
129,147,1,"[[1, 3], [2, 4]]"
129,148,2,"[[1, 2], [2, 1]]"
129,149,1,"[[2, 3], [1, 2]]"
129,150,2,"[[0, 3], [1, 3]]"
129,151,1,"[[2, 4], [3, 4]]"
129,152,2,"[[2, 1], [3, 1]]"
129,153,1,"[[3, 4], [4, 3]]"
129,154,2,"[[3, 1], [4, 2]]"
129,155,1,"[[2, 2], [1, 1]]"
129,156,2,"[[0, 2], [0, 1]]"
129,157,1,"[[1, 1], [1, 0]]"
129,158,2,"[[0, 1], [0, 0]]"
129,159,1,"[[1, 2], [2, 1]]"
130,1,1,"[[-1, -1], (2, 2)]"
130,1,2,"[[-1, -1], (0, 3)]"
130,2,1,"[[-1, -1], [2, 3]]"
130,2,2,"[[-1, -1], [2, 1]]"
130,3,1,"[[-1, -1], [3, 2]]"
130,3,2,"[[-1, -1], [3, 3]]"
130,4,1,"[[-1, -1], [1, 3]]"
130,4,2,"[[-1, -1], [1, 2]]"
130,5,1,"[[2, 3], [3, 4]]"
130,6,2,"[[3, 3], [2, 3]]"
130,7,1,"[[3, 4], [3, 3]]"
130,8,2,"[[2, 1], [1, 1]]"
130,9,1,"[[3, 3], [4, 2]]"
130,10,2,"[[0, 3], [1, 4]]"
130,11,1,"[[3, 2], [4, 3]]"
130,12,2,"[[1, 1], [0, 2]]"
130,13,1,"[[4, 2], [3, 2]]"
130,14,2,"[[1, 4], [2, 4]]"
130,15,1,"[[4, 3], [3, 4]]"
130,16,2,"[[0, 2], [0, 1]]"
130,17,1,"[[3, 2], [3, 3]]"
130,18,2,"[[0, 1], [0, 0]]"
130,19,1,"[[1, 3], [0, 3]]"
130,20,2,"[[0, 0], [1, 0]]"
130,21,1,"[[0, 3], [0, 4]]"
130,22,2,"[[1, 0], [2, 0]]"
130,23,1,"[[0, 4], [1, 3]]"
130,24,2,"[[1, 2], [1, 1]]"
130,25,1,"[[1, 3], [1, 2]]"
130,26,2,"[[2, 0], [2, 1]]"
130,27,1,"[[3, 3], [3, 2]]"
130,28,2,"[[2, 4], [3, 3]]"
130,29,1,"[[3, 4], [4, 3]]"
130,30,2,"[[3, 3], [4, 2]]"
130,31,1,"[[1, 2], [1, 3]]"
130,32,2,"[[1, 1], [1, 2]]"
130,33,1,"[[1, 3], [0, 2]]"
130,34,2,"[[4, 2], [3, 3]]"
130,35,1,"[[4, 3], [4, 2]]"
130,36,2,"[[2, 1], [1, 1]]"
130,37,1,"[[0, 2], [0, 1]]"
130,38,2,"[[3, 3], [3, 4]]"
130,39,1,"[[2, 2], [2, 1]]"
130,40,2,"[[3, 4], [4, 3]]"
130,41,1,"[[4, 2], [3, 1]]"
130,42,2,"[[4, 3], [3, 3]]"
130,43,1,"[[3, 1], [2, 2]]"
130,44,2,"[[3, 3], [3, 4]]"
130,45,1,"[[2, 1], [1, 0]]"
130,46,2,"[[2, 3], [1, 3]]"
130,47,1,"[[3, 2], [2, 3]]"
130,48,2,"[[3, 4], [2, 4]]"
130,49,1,"[[2, 3], [1, 4]]"
130,50,2,"[[2, 4], [2, 3]]"
130,51,1,"[[1, 0], [2, 1]]"
130,52,2,"[[2, 3], [3, 3]]"
130,53,1,"[[0, 1], [1, 0]]"
130,54,2,"[[3, 3], [2, 4]]"
130,55,1,"[[2, 1], [2, 0]]"
130,56,2,"[[1, 2], [2, 3]]"
130,57,1,"[[1, 0], [2, 1]]"
130,58,2,"[[2, 4], [3, 3]]"
130,59,1,"[[1, 4], [0, 3]]"
130,60,2,"[[1, 3], [1, 2]]"
130,61,1,"[[0, 3], [0, 2]]"
130,62,2,"[[1, 1], [0, 1]]"
130,63,1,"[[0, 2], [0, 3]]"
130,64,2,"[[3, 3], [3, 4]]"
131,1,1,"[[-1, -1], (2, 2)]"
131,1,2,"[[-1, -1], [1, 1]]"
131,2,1,"[[-1, -1], [1, 2]]"
131,2,2,"[[-1, -1], [3, 2]]"
131,3,1,"[[-1, -1], [2, 3]]"
131,3,2,"[[-1, -1], [1, 3]]"
131,4,1,"[[-1, -1], [0, 1]]"
131,4,2,"[[-1, -1], [3, 4]]"
131,5,1,"[[1, 2], [2, 1]]"
131,6,2,"[[3, 4], [2, 4]]"
131,7,1,"[[0, 1], [1, 0]]"
131,8,2,"[[1, 1], [2, 0]]"
131,9,1,"[[1, 0], [1, 1]]"
131,10,2,"[[1, 3], [1, 2]]"
131,11,1,"[[1, 1], [0, 0]]"
131,12,2,"[[2, 4], [1, 3]]"
131,13,1,"[[2, 1], [1, 1]]"
131,14,2,"[[3, 2], [3, 3]]"
131,15,1,"[[0, 0], [0, 1]]"
131,16,2,"[[1, 2], [2, 1]]"
131,17,1,"[[1, 1], [1, 2]]"
131,18,2,"[[2, 1], [3, 2]]"
131,19,1,"[[1, 2], [2, 1]]"
131,20,2,"[[1, 3], [2, 4]]"
131,21,1,"[[0, 1], [1, 1]]"
131,22,2,"[[2, 4], [1, 3]]"
131,23,1,"[[2, 3], [1, 2]]"
132,1,1,"[[-1, -1], (2, 2)]"
132,1,2,"[[-1, -1], [2, 1]]"
132,2,1,"[[-1, -1], [1, 2]]"
132,2,2,"[[-1, -1], [3, 2]]"
132,3,1,"[[-1, -1], [2, 3]]"
132,3,2,"[[-1, -1], [1, 3]]"
132,4,1,"[[-1, -1], [0, 1]]"
132,4,2,"[[-1, -1], [3, 4]]"
132,5,1,"[[0, 1], [1, 1]]"
132,6,2,"[[1, 3], [2, 4]]"
132,7,1,"[[2, 2], [1, 3]]"
132,8,2,"[[2, 4], [1, 4]]"
132,9,1,"[[1, 1], [2, 2]]"
133,1,1,"[[-1, -1], (2, 2)]"
133,1,2,"[[-1, -1], [3, 2]]"
133,2,1,"[[-1, -1], [1, 2]]"
133,2,2,"[[-1, -1], [2, 3]]"
133,3,1,"[[-1, -1], [0, 2]]"
133,3,2,"[[-1, -1], [3, 3]]"
133,4,1,"[[-1, -1], [4, 2]]"
133,4,2,"[[-1, -1], [1, 3]]"
133,5,1,"[[4, 2], [4, 3]]"
133,6,2,"[[3, 3], [4, 2]]"
133,7,1,"[[4, 3], [3, 3]]"
133,8,2,"[[4, 2], [4, 1]]"
133,9,1,"[[0, 2], [0, 1]]"
133,10,2,"[[1, 3], [1, 4]]"
134,1,1,"[[-1, -1], (2, 2)]"
134,1,2,"[[-1, -1], [2, 3]]"
134,2,1,"[[-1, -1], [1, 2]]"
134,2,2,"[[-1, -1], [0, 2]]"
134,3,1,"[[-1, -1], [3, 2]]"
134,3,2,"[[-1, -1], [4, 2]]"
134,4,1,"[[-1, -1], [0, 1]]"
134,4,2,"[[-1, -1], [3, 3]]"
134,5,1,"[[0, 1], [1, 1]]"
134,6,2,"[[0, 2], [1, 3]]"
134,7,1,"[[1, 1], [0, 2]]"
135,1,1,"[[-1, -1], (2, 2)]"
135,1,2,"[[-1, -1], [1, 2]]"
135,2,1,"[[-1, -1], [2, 1]]"
135,2,2,"[[-1, -1], [2, 3]]"
135,3,1,"[[-1, -1], [2, 0]]"
135,3,2,"[[-1, -1], [1, 1]]"
135,4,1,"[[-1, -1], [2, 4]]"
135,4,2,"[[-1, -1], [1, 3]]"
135,5,1,"[[2, 4], [1, 4]]"
135,6,2,"[[1, 1], [0, 1]]"
135,7,1,"[[1, 4], [0, 3]]"
135,8,2,"[[1, 3], [2, 4]]"
135,9,1,"[[0, 3], [0, 2]]"
135,10,2,"[[2, 4], [3, 4]]"
136,1,1,"[[-1, -1], (2, 2)]"
136,1,2,"[[-1, -1], [1, 3]]"
136,2,1,"[[-1, -1], [1, 2]]"
136,2,2,"[[-1, -1], [0, 2]]"
136,3,1,"[[-1, -1], [3, 2]]"
136,3,2,"[[-1, -1], [4, 2]]"
136,4,1,"[[-1, -1], [1, 1]]"
136,4,2,"[[-1, -1], [2, 3]]"
136,5,1,"[[3, 2], [2, 1]]"
137,1,1,"[[-1, -1], (2, 2)]"
137,1,2,"[[-1, -1], [3, 2]]"
137,2,1,"[[-1, -1], [2, 1]]"
137,2,2,"[[-1, -1], [2, 3]]"
137,3,1,"[[-1, -1], [1, 2]]"
137,3,2,"[[-1, -1], [0, 3]]"
137,4,1,"[[-1, -1], [1, 1]]"
138,1,1,"[[-1, -1], (2, 2)]"
138,1,2,"[[-1, -1], [1, 2]]"
138,2,1,"[[-1, -1], [2, 1]]"
138,2,2,"[[-1, -1], [3, 3]]"
138,3,1,"[[-1, -1], [2, 3]]"
138,3,2,"[[-1, -1], [2, 4]]"
138,4,1,"[[-1, -1], [2, 0]]"
139,1,1,"[[-1, -1], (2, 2)]"
139,1,2,"[[-1, -1], [1, 2]]"
139,2,1,"[[-1, -1], [2, 1]]"
139,2,2,"[[-1, -1], [2, 3]]"
139,3,1,"[[-1, -1], [3, 2]]"
139,3,2,"[[-1, -1], [3, 1]]"
139,4,1,"[[-1, -1], [1, 0]]"
139,4,2,"[[-1, -1], [4, 3]]"
139,5,1,"[[1, 0], [1, 1]]"
139,6,2,"[[1, 2], [1, 3]]"
139,7,1,"[[2, 1], [1, 2]]"
139,8,2,"[[1, 3], [0, 2]]"
139,9,1,"[[3, 2], [2, 1]]"
140,1,1,"[[-1, -1], [2, 2]]"
140,1,2,"[[-1, -1], (0, 3)]"
140,2,1,"[[-1, -1], [1, 3]]"
140,2,2,"[[-1, -1], [3, 1]]"
140,3,1,"[[-1, -1], [3, 3]]"
140,3,2,"[[-1, -1], [1, 2]]"
140,4,1,"[[-1, -1], [2, 3]]"
140,4,2,"[[-1, -1], [2, 1]]"
140,5,1,"[[2, 2], [1, 1]]"
140,6,2,"[[3, 1], [3, 0]]"
141,1,1,"[[-1, -1], [2, 2]]"
141,1,2,"[[-1, -1], (0, 3)]"
141,2,1,"[[-1, -1], [2, 3]]"
141,2,2,"[[-1, -1], [2, 1]]"
141,3,1,"[[-1, -1], [2, 4]]"
141,3,2,"[[-1, -1], [1, 2]]"
141,4,1,"[[-1, -1], [3, 0]]"
141,4,2,"[[-1, -1], [3, 1]]"
141,5,1,"[[2, 2], [1, 1]]"
141,6,2,"[[3, 1], [2, 2]]"
141,7,1,"[[3, 0], [3, 1]]"
141,8,2,"[[2, 1], [3, 2]]"
141,9,1,"[[1, 1], [0, 2]]"
141,10,2,"[[1, 2], [1, 1]]"
141,11,1,"[[3, 1], [2, 1]]"
141,12,2,"[[0, 3], [1, 2]]"
141,13,1,"[[2, 3], [1, 3]]"
141,14,2,"[[3, 2], [2, 3]]"
141,15,1,"[[2, 4], [1, 4]]"
141,16,2,"[[1, 1], [0, 1]]"
141,17,1,"[[1, 3], [2, 4]]"
141,18,2,"[[2, 2], [3, 3]]"
141,19,1,"[[2, 4], [3, 4]]"
141,20,2,"[[3, 3], [2, 4]]"
141,21,1,"[[2, 1], [2, 2]]"
141,22,2,"[[0, 1], [0, 0]]"
141,23,1,"[[0, 2], [1, 3]]"
141,24,2,"[[0, 0], [1, 0]]"
141,25,1,"[[1, 4], [0, 4]]"
141,26,2,"[[1, 0], [2, 0]]"
141,27,1,"[[3, 4], [3, 3]]"
141,28,2,"[[2, 0], [3, 1]]"
141,29,1,"[[3, 3], [3, 2]]"
141,30,2,"[[2, 4], [3, 3]]"
141,31,1,"[[3, 2], [2, 1]]"
141,32,2,"[[3, 3], [3, 2]]"
141,33,1,"[[2, 2], [3, 3]]"
141,34,2,"[[2, 3], [2, 2]]"
141,35,1,"[[1, 3], [0, 2]]"
141,36,2,"[[3, 1], [4, 2]]"
142,1,1,"[[-1, -1], [2, 2]]"
142,1,2,"[[-1, -1], (0, 3)]"
142,2,1,"[[-1, -1], [3, 1]]"
142,2,2,"[[-1, -1], [1, 3]]"
142,3,1,"[[-1, -1], [2, 3]]"
142,3,2,"[[-1, -1], [1, 4]]"
142,4,1,"[[-1, -1], [0, 4]]"
142,4,2,"[[-1, -1], [0, 1]]"
142,5,1,"[[2, 2], [1, 2]]"
142,6,2,"[[0, 1], [0, 2]]"
142,7,1,"[[3, 1], [2, 2]]"
142,8,2,"[[0, 2], [1, 1]]"
142,9,1,"[[2, 3], [3, 3]]"
142,10,2,"[[1, 4], [2, 3]]"
142,11,1,"[[0, 4], [1, 4]]"
142,12,2,"[[1, 1], [0, 1]]"
142,13,1,"[[1, 4], [2, 4]]"
142,14,2,"[[0, 3], [0, 2]]"
142,15,1,"[[2, 4], [3, 4]]"
142,16,2,"[[0, 1], [1, 1]]"
142,17,1,"[[3, 3], [3, 2]]"
142,18,2,"[[2, 3], [3, 3]]"
142,19,1,"[[3, 4], [2, 3]]"
142,20,2,"[[1, 1], [2, 1]]"
142,21,1,"[[3, 2], [3, 1]]"
142,22,2,"[[3, 3], [3, 2]]"
142,23,1,"[[2, 2], [1, 1]]"
142,24,2,"[[2, 1], [2, 2]]"
142,25,1,"[[3, 1], [2, 1]]"
142,26,2,"[[3, 2], [3, 3]]"
142,27,1,"[[2, 1], [1, 0]]"
142,28,2,"[[0, 2], [0, 3]]"
142,29,1,"[[1, 2], [0, 2]]"
142,30,2,"[[0, 3], [1, 2]]"
142,31,1,"[[2, 3], [2, 4]]"
142,32,2,"[[3, 3], [2, 3]]"
143,1,1,"[[-1, -1], [2, 0]]"
143,1,2,"[[-1, -1], [3, 1]]"
143,2,1,"[[-1, -1], [2, 1]]"
143,2,2,"[[-1, -1], [2, 2]]"
143,3,1,"[[-1, -1], [1, 1]]"
143,3,2,"[[-1, -1], [1, 0]]"
143,4,1,"[[-1, -1], [0, 1]]"
143,4,2,"[[-1, -1], [1, 2]]"
143,5,1,"[[2, 0], [3, 0]]"
143,6,2,"[[1, 0], [2, 0]]"
143,7,1,"[[3, 0], [4, 0]]"
143,8,2,"[[2, 2], [2, 3]]"
143,9,1,"[[4, 0], [4, 1]]"
143,10,2,"[[2, 3], [3, 2]]"
143,11,1,"[[0, 1], [0, 0]]"
143,12,2,"[[1, 2], [0, 1]]"
143,13,1,"[[0, 0], [1, 0]]"
143,14,2,"[[3, 2], [4, 2]]"
143,15,1,"[[4, 1], [3, 2]]"
143,16,2,"[[0, 1], [0, 2]]"
143,17,1,"[[3, 2], [2, 3]]"
143,18,2,"[[0, 2], [1, 2]]"
143,19,1,"[[1, 1], [2, 2]]"
143,20,2,"[[1, 2], [1, 1]]"
143,21,1,"[[1, 0], [0, 0]]"
143,22,2,"[[2, 0], [1, 0]]"
143,23,1,"[[0, 0], [0, 1]]"
143,24,2,"[[1, 1], [1, 2]]"
143,25,1,"[[0, 1], [1, 1]]"
143,26,2,"[[3, 1], [2, 0]]"
143,27,1,"[[2, 2], [3, 2]]"
143,28,2,"[[1, 2], [2, 2]]"
143,29,1,"[[1, 1], [0, 1]]"
143,30,2,"[[1, 0], [1, 1]]"
143,31,1,"[[0, 1], [0, 2]]"
143,32,2,"[[1, 1], [1, 2]]"
143,33,1,"[[0, 2], [1, 1]]"
143,34,2,"[[2, 0], [3, 1]]"
143,35,1,"[[2, 3], [1, 3]]"
143,36,2,"[[4, 2], [3, 3]]"
143,37,1,"[[1, 3], [0, 2]]"
143,38,2,"[[3, 1], [4, 1]]"
143,39,1,"[[3, 2], [3, 1]]"
143,40,2,"[[1, 2], [0, 1]]"
143,41,1,"[[2, 1], [3, 2]]"
143,42,2,"[[4, 1], [4, 2]]"
143,43,1,"[[1, 1], [1, 2]]"
143,44,2,"[[0, 1], [1, 0]]"
143,45,1,"[[3, 1], [2, 1]]"
143,46,2,"[[1, 0], [1, 1]]"
143,47,1,"[[0, 2], [0, 1]]"
143,48,2,"[[4, 2], [4, 3]]"
143,49,1,"[[0, 1], [0, 0]]"
143,50,2,"[[4, 3], [4, 4]]"
144,1,1,"[[-1, -1], [2, 4]]"
144,1,2,"[[-1, -1], [0, 0]]"
144,2,1,"[[-1, -1], [2, 2]]"
144,2,2,"[[-1, -1], [0, 1]]"
144,3,1,"[[-1, -1], [2, 1]]"
144,3,2,"[[-1, -1], [2, 3]]"
144,4,1,"[[-1, -1], [2, 0]]"
144,4,2,"[[-1, -1], [0, 2]]"
144,5,1,"[[2, 1], [1, 2]]"
144,6,2,"[[2, 3], [1, 4]]"
144,7,1,"[[1, 2], [0, 3]]"
144,8,2,"[[1, 4], [1, 3]]"
144,9,1,"[[2, 0], [1, 1]]"
144,10,2,"[[0, 1], [1, 2]]"
144,11,1,"[[0, 3], [1, 4]]"
144,12,2,"[[1, 3], [0, 3]]"
144,13,1,"[[1, 1], [0, 1]]"
144,14,2,"[[0, 0], [1, 1]]"
144,15,1,"[[1, 4], [1, 3]]"
144,16,2,"[[1, 1], [1, 0]]"
144,17,1,"[[0, 1], [1, 1]]"
144,18,2,"[[1, 2], [0, 1]]"
144,19,1,"[[1, 1], [0, 0]]"
144,20,2,"[[0, 1], [1, 1]]"
144,21,1,"[[2, 2], [1, 2]]"
144,22,2,"[[1, 0], [0, 1]]"
144,23,1,"[[2, 4], [1, 4]]"
144,24,2,"[[0, 3], [0, 4]]"
144,25,1,"[[0, 0], [1, 0]]"
144,26,2,"[[0, 2], [0, 3]]"
144,27,1,"[[1, 2], [0, 2]]"
144,28,2,"[[0, 1], [1, 2]]"
144,29,1,"[[1, 0], [0, 1]]"
144,30,2,"[[1, 1], [2, 1]]"
144,31,1,"[[0, 2], [1, 1]]"
